ANO_REFERENCIA;UF_ESCOLA;MUNICIPIO_ESCOLA;ESFERA_GOVERNO;LOCALIZACAO_ESCOLA;INEP_ESCOLA;NOME_ESCOLA;ALUNADO;TOTAL_RECEBIDO_ADESAO
2017;PE;Olinda;Estadual;Urbana;26113236;ESCOLA AUREA DE MOURA CAVALCANTI;100;R$18.570,00
2017;PE;Ribeirão;Estadual;Rural;26103052;ESCOLA JOAQUIM NABUCO - RIBEIRAO;253;R$75.075,00
2017;PE;Caruaru;Estadual;Urbana;26054949;ESCOLA PROFESSORA ROSILDA MACIEL VIEIRA;200;R$37.455,00
2017;PE;Arcoverde;Estadual;Urbana;26024756;ESCOLA INDUSTRIAL DE ARCOVERDE;200;R$37.545,00
2017;PE;Vitória de Santo Antão;Estadual;Urbana;26094860;ESCOLA GUIOMAR KRAUSE;110;R$13.950,00
2017;PE;Paulista;Estadual;Urbana;26115913;ESCOLA DR LUIZ CABRAL DE MELO;25;R$4.695,00
2017;PE;Abreu e Lima;Estadual;Urbana;26107082;ESCOLA PROFESSORA ISAURA DE FRANCA;100;R$11.268,00
2017;PI;Alto Longá;Municipal;Urbana;22113509;UNID ESC WALMIRA CAMPOS S COSTA;158;R$19.566,00
2017;PI;Altos;Municipal;Urbana;22018239;UNID ESC SAO FRANCISCO;60;R$13.860,00
2017;PI;Amarante;Municipal;Rural;22042083;UNID ESC MUL SATIRO DE CASTRO MOREIRA;92;R$27.285,00
2017;PI;Amarante;Municipal;Urbana;22119329;UNID ESC ANTONIO GRAMOSA VILARINHO;240;R$46.755,00
2017;PI;Amarante;Municipal;Rural;22041907;UNID ESC MUL DEP SOUSA SANTOS;119;R$34.185,00
2017;PI;Anísio de Abreu;Municipal;Urbana;22141987;ESCOLA MUNICIPAL DIRCEU ARCOVERDE;240;R$46.800,00
2017;PI;Anísio de Abreu;Municipal;Rural;22066470;UNID ESC GRACILIANO JOSE DE SOUSA;55;R$13.665,00
2017;PI;Anísio de Abreu;Municipal;Urbana;22109587;UNID ESCOLAR LELIA SILVA TRINDADE;281;R$46.665,00
2017;PI;Anísio de Abreu;Municipal;Rural;22066411;UNID ESCOLAR ANGELO NAZARIO;106;R$33.960,00
2017;PI;Arraial;Municipal;Urbana;22116680;ESC MUN MARIA BARBOSA;306;R$60.750,00
2017;PI;Baixa Grande do Ribeiro;Municipal;Rural;22051554;ESC MUL BOA ESPERANCA;145;R$41.055,00
2017;PI;Baixa Grande do Ribeiro;Municipal;Rural;22051970;UNID ESC PRES MEDICI;197;R$54.690,00
2017;PI;Barras;Municipal;Rural;22001271;ESC MUL CHIQUINHA GOMES;75;R$20.550,00
2017;PI;Barras;Municipal;Urbana;22001611;ESCOLA MUNICIPAL SINHAZINHA CORREIA;100;R$18.780,00
2017;PI;Barras;Municipal;Urbana;22001590;ESCOLA MUNICIPAL MONSENHOR LINDOLFO UCHOA;100;R$18.780,00
2017;PI;Barras;Municipal;Urbana;22134069;ESC MUL FRANCISCO DE ASSIS CARVALHO;100;R$18.780,00
2017;PI;Betânia do Piauí;Municipal;Rural;22110364;UNID ESC MIGUEL ARCANJO;70;R$20.490,00
2017;PI;Betânia do Piauí;Municipal;Urbana;22128549;UNID ESC MARIA NATIVIDADE COELHO;100;R$18.780,00
2017;PI;Bom Princípio do Piauí;Municipal;Urbana;22109277;GINASIO TERESINHA DE JESUS M RABELO;250;R$46.950,00
2017;PI;Boqueirão do Piauí;Municipal;Urbana;22033785;GRUPO ESCOLAR NOSSA SENHORA DE FATIMA;189;R$37.395,00
2017;PI;Boqueirão do Piauí;Municipal;Urbana;22033599;GRUPO ESCOLAR JERONIMO PEREIRA DE ABREU;44;R$5.580,00
2017;PI;Brejo do Piauí;Municipal;Urbana;22067779;UNID ESC GENOVEVA CRONEMBERGER;209;R$32.865,00
2017;PI;Buriti dos Lopes;Municipal;Rural;22012451;UNIDADE ESCOLAR BENEDITO SOUZA;50;R$13.710,00
2017;PI;Buriti dos Lopes;Municipal;Urbana;22011749;ESCOLA MUNICIPAL DE 1º E 2º GRAUS PROFESSORA MARIA TERESA DE JESUS CASTRO TELES;100;R$18.720,00
2017;PI;Buriti dos Lopes;Municipal;Rural;22012060;UNIDADE ESCOLAR NOSSA SENHORA DE FATIMA;75;R$13.695,00
2017;PI;Buriti dos Lopes;Municipal;Rural;22012346;UNIDADE ESCOLAR BERNARDINO LEOCADIO DO REGO;75;R$20.565,00
2017;PI;Campinas do Piauí;Municipal;Urbana;22087877;ESC MUL SAO FRANCISCO DE ASSIS;100;R$18.720,00
2017;PI;Campo Maior;Municipal;Rural;22033700;ESC MUN LINOCA GAYOSO C BRANCO;50;R$13.710,00
2017;PI;Campo Maior;Municipal;Urbana;22123253;ESC MUN MARIEMA PAZ;60;R$13.845,00
2017;PI;Canto do Buriti;Municipal;Urbana;22068384;UNID ESC PE FRIDOLINO;99;R$18.720,00
2017;PI;Capitão de Campos;Municipal;Urbana;22141227;ESCOLA MUNICIPAL RAIMUNDA LILI DE ARAUJO LOPES;199;R$37.485,00
2017;PI;Caridade do Piauí;Municipal;Urbana;22102698;UNID ESC BOM JESUS;210;R$25.218,00
2017;PI;Cocal;Municipal;Urbana;22013598;UNID ESC DOMINGOS ALVES GOMES;220;R$28.095,00
2017;PI;Cocal;Municipal;Rural;22013369;GRUPO ESCOLAR JOAO JUSTINO DE BRITO;120;R$20.520,00
2017;PI;Corrente;Municipal;Rural;22075275;ESCOLA MUNICIPAL SAO FRANCISCO;89;R$27.180,00
2017;PI;Corrente;Municipal;Rural;22141944;CLAUDENOR RODRIGUES DE MELO;184;R$54.600,00
2017;PI;Flores do Piauí;Municipal;Rural;22056610;UNID ESC MANOEL CORREA DA SILVA;168;R$28.728,00
2017;PI;Flores do Piauí;Municipal;Urbana;22107109;UNIDADE ESCOLAR MODERNO LUCIDIO PORTELA;187;R$22.419,00
2017;PI;Francinópolis;Municipal;Urbana;22047891;UNID ESCOLAR MUNICIPAL ANTONIO XAVIER;100;R$11.268,00
2017;PI;Francisco Macedo;Municipal;Urbana;22094466;UNID ESC JOAQUIM ANTAO DE CARVALHO;100;R$11.268,00
2017;PI;Francisco Santos;Municipal;Urbana;22141545;ESCOLA MUNICIPAL DONA SANTANA;137;R$27.975,00
2017;PI;Ilha Grande;Municipal;Urbana;22014969;ESC MUL DOM PAULO HIPOLITO DE SOUZA LIBORI;100;R$18.645,00
2017;PI;Ilha Grande;Municipal;Urbana;22135774;ESC MUL HENRIQUE PENARANDA SERTAO MACHADO;100;R$18.555,00
2017;PI;Itainópolis;Municipal;Urbana;22126341;ESC MUL ODETE FERREIRA NUNES;257;R$51.375,00
2017;PI;Itaueira;Municipal;Urbana;22058893;UNID ESC ANTONIO HONORIO DE MORAIS;30;R$2.710,00
2017;PI;Jaicós;Municipal;Rural;22093494;UNID ESC MANOEL BARBOSA;119;R$34.185,00
2017;PI;Joaquim Pires;Municipal;Urbana;22005137;U E RAIMUNDO JOSE MONTEIRO;100;R$11.268,00
2017;PI;José de Freitas;Municipal;Rural;22020080;ESCOLA MUNICIPAL JOAQUIM EUCLIDES DA ROCHA;125;R$34.245,00
2017;PI;José de Freitas;Municipal;Rural;22020004;ESCOLA MUNICIPAL FRANCISCO RODRIGUES DO NASCIMENTO;150;R$34.245,00
2017;PI;José de Freitas;Municipal;Urbana;22126716;ESCOLA MUNICIPAL TIA AMELIA;150;R$28.170,00
2017;PI;José de Freitas;Municipal;Rural;22019979;ESCOLA MUNICIPAL FRANCISCO MENDES;150;R$34.215,00
2017;PI;José de Freitas;Municipal;Urbana;22110801;ESCOLA MUNICIPAL MONSENHOR DEUSDEDIT CRAVEIRO DE MELO;150;R$28.140,00
2017;PI;Júlio Borges;Municipal;Urbana;22132287;UNIDADE ESCOLAR ARIADSON BATISTA RIBEIRO;345;R$46.590,00
2017;PI;Jurema;Municipal;Urbana;22111026;UNID ESC ELIZABETE NEGREIROS SOARES;120;R$23.310,00
2017;PI;Lagoa Alegre;Municipal;Urbana;22021019;ESCOLA MUNICIPAL ALFREDO DA SILVA COSTA;582;R$107.625,00
2017;PI;Lagoa Alegre;Municipal;Rural;22021124;ESCOLA MUNICIPAL MARCOS ANDRADE PONTES;155;R$34.065,00
2017;PI;Lagoa de São Francisco;Municipal;Urbana;22038248;ESC MUL ZILDA GONCALVES;100;R$18.600,00
2017;PI;Landri Sales;Municipal;Urbana;22134140;ESCOLA MUNICIPAL MINISTRO HUGO NAPOLEAO;157;R$32.595,00
2017;PI;Landri Sales;Municipal;Urbana;22129111;ESCOLA MUNICIPAL PROFESSOR MANOEL MORAIS;132;R$27.900,00
2017;PI;Luís Correia;Municipal;Urbana;22140182;UNID ESC JOSE CHRISTIANO NETO;80;R$11.088,00
2017;PI;Luís Correia;Municipal;Rural;22140069;UNID ESC RITA MIRANDA BRITO;60;R$12.204,00
2017;PI;Luzilândia;Municipal;Urbana;22006745;UNID ESC SETE DE SETEMBRO;125;R$23.475,00
2017;PI;Luzilândia;Municipal;Rural;22006095;GRUPO ESCOLAR BAIXO PARNAIBA;75;R$20.520,00
2017;PI;Madeiro;Municipal;Rural;22006737;UNID ESC MANOEL BELCHIOR;135;R$24.543,00
2017;PI;Madeiro;Municipal;Urbana;22112707;UNID ESC 14 DE DEZEMBRO;197;R$22.509,00
2017;PI;Marcolândia;Municipal;Urbana;22127577;ESC MUL MARIA ANUNCIADA CARVALHO LIMA;231;R$27.999,00
2017;PI;Massapê do Piauí;Municipal;Urbana;22092498;ESCOLA MUNICIPAL JOAO MANOEL DA COSTA;100;R$4.205,00
2017;PI;Monsenhor Gil;Municipal;Urbana;22117873;ESCOLA MUNICIPAL ZE IRIAS;100;R$18.720,00
2017;PI;Monsenhor Hipólito;Municipal;Rural;22085530;UNIDADE ESCOLAR MUNICIPAL ANGELO DE MARIA BEZERRA;306;R$75.255,00
2017;PI;Monte Alegre do Piauí;Municipal;Rural;22064591;UNID ESC FAUSTO RODRIGUES;150;R$27.195,00
2017;PI;Murici dos Portelas;Municipal;Rural;22004858;UNIDADE ESCOLAR JOAO CANDIDO;40;R$8.136,00
2017;PI;Nazária;Municipal;Urbana;22024395;ESCOLA MUNICIPAL FRANCISCO ALVES DE CARVALHO;200;R$37.560,00
2017;PI;Nazária;Municipal;Rural;22021981;ESCOLA MUNICIPAL CRISPIM II;40;R$13.545,00
2017;PI;Nazária;Municipal;Rural;22024816;ESCOLA MUNICIPAL PETRONIO PORTELA;70;R$20.445,00
2017;PI;Nossa Senhora de Nazaré;Municipal;Urbana;22034196;UNIDADE ESCOLAR FILOMENA BRAGA E SILVA;97;R$18.495,00
2017;PI;Nossa Senhora de Nazaré;Municipal;Urbana;22033840;GRUPO ESCOLAR PROFESSORA MARIINHA ANDRADE E SILVA;200;R$37.380,00
2017;PI;Nossa Senhora dos Remédios;Municipal;Urbana;22008810;ESC MUL NOSSA SENHORA DOS REMEDIOS;90;R$11.178,00
2017;PI;Nossa Senhora dos Remédios;Municipal;Rural;22137548;ESC MUL JOSE FERNANDO RODRIGUES TORRES;101;R$20.349,00
2017;PI;Nossa Senhora dos Remédios;Municipal;Urbana;22009175;ESC MUL VANIA ELIZABETH;53;R$8.253,00
2017;PI;Oeiras;Municipal;Urbana;22080260;ESC MUL FRANCISCO QUIRINO;159;R$5.853,00
2017;PI;Padre Marcos;Municipal;Urbana;22095020;UNIDADE ESCOLAR CANDIDA MACEDO;212;R$42.015,00
2017;PI;Parnaguá;Municipal;Rural;22077375;UNID ESC LAGOA DO MATO;203;R$36.819,00
2017;PI;Parnaíba;Municipal;Urbana;22015477;ESCOLA MUNICIPAL JOSE ALEXANDRE CALDAS RODRIGUES;50;R$9.360,00
2017;PI;Parnaíba;Municipal;Urbana;22129847;ESCOLA MUNICIPAL JORNALISTA ANTERO CARDOSO FILHO;100;R$18.735,00
2017;PI;Parnaíba;Municipal;Urbana;22015230;ESC MUNICIPAL PROF JOAO ORLANDO DE M CORREIA;50;R$9.390,00
2017;PI;Parnaíba;Municipal;Urbana;22015345;ESC MUL PROFº BENEDITO JONAS CORREIA;100;R$11.268,00
2017;PI;Parnaíba;Municipal;Rural;22014896;ESCOLA MUNICIPAL ADEMAR NEVES;60;R$12.204,00
2017;PI;Parnaíba;Municipal;Urbana;22014985;ESC MUL FONTES IBIAPINA;100;R$11.268,00
2017;PI;Parnaíba;Municipal;Urbana;22140050;ESCOLA MUNICIPAL PROFESSOR JOSE LAUREANO HENRIQUE DA COSTA;60;R$13.860,00
2017;PI;Paulistana;Municipal;Urbana;22098690;UNIDADE ESCOLAR FREI HENRIQUE CAVALCANTI;250;R$28.170,00
2017;PI;Paulistana;Municipal;Rural;22098313;UNID ESC RAIMUNDA TEONILA DE MACEDO;178;R$32.706,00
2017;PI;Pedro II;Municipal;Urbana;22135928;ESC MUL JOSE TEIXEIRA SANTOS;150;R$28.155,00
2017;PI;Pedro II;Municipal;Rural;22037837;GRUPO ESCOLAR ALFREDO MONTEIRO ALVES;75;R$20.550,00
2017;PI;Pedro II;Municipal;Rural;22037934;GRUPO ESCOLAR PROF MANOEL CUNHA;100;R$27.420,00
2017;PI;Pedro II;Municipal;Urbana;22037756;ESCOLA STA ANGELA;120;R$23.400,00
2017;PI;Picos;Municipal;Urbana;22140778;CENTRO EDUCACIONAL MARIA GIL DE MEDEIROS;180;R$22.356,00
2017;PI;Picos;Municipal;Urbana;22081941;UNID ESC FRANCISCO JOSE DE ARAUJO;106;R$13.914,00
2017;PI;Picos;Municipal;Urbana;22119418;ESCOLA MUNICIPAL FREI DAMIAO;143;R$16.839,00
2017;PI;Picos;Municipal;Urbana;22082387;UNID ESC DUQUE DE CAXIAS;72;R$8.424,00
2017;PI;Picos;Municipal;Rural;22081046;ESC MUL FRANCISCO JEREMIAS DE BARROS;142;R$24.606,00
2017;PI;Pimenteiras;Municipal;Urbana;22109218;EDUCANDARIO MUNICIPAL CONCEICAO LUSTOSA;204;R$37.530,00
2017;PI;Pio IX;Municipal;Rural;22086404;UNID ESC LAURINDO PAULO DE OLIVEIRA;288;R$75.210,00
2017;PI;Pio IX;Municipal;Rural;22086170;UNIDADE ESCOLAR JOSE ANTAO DE ALENCAR NETO;179;R$47.910,00
2017;PI;Piripiri;Municipal;Urbana;22010017;CENTRO EDUC PROF PAULO DE TARSO F MACHADO;100;R$18.765,00
2017;PI;Piripiri;Municipal;Urbana;22009396;C E M PROFESSOR OMAR DE ANDRADE REZENDE;100;R$18.645,00
2017;PI;Porto;Municipal;Urbana;22131280;UNID ESC PROF ALBERTINA DAMASCENO;180;R$32.730,00
2017;PI;Queimada Nova;Municipal;Rural;22099301;UNIDADE ESCOLAR HENRIQUE BENVINDO DE SOUSA;135;R$40.800,00
2017;PI;Regeneração;Municipal;Urbana;22111239;ESCOLA MUNICIPAL MIRIAN PORTELA;100;R$18.705,00
2017;PI;Riacho Frio;Municipal;Urbana;22232605;UNIDADE ESCOLAR MUNICIPAL JOANA ANTUNES MASCARENHAS;172;R$19.692,00
2017;PI;Santa Cruz do Piauí;Municipal;Urbana;22082743;ESCOLA MUNICIPAL CATARINA;100;R$18.780,00
2017;PI;São Félix do Piauí;Municipal;Urbana;22050337;ESCOLA PUBLICA MUNICIPAL PE JOSE DE ANCHIETA;242;R$46.680,00
2017;PI;São Francisco do Piauí;Municipal;Urbana;22129170;ESCOLA MUNICIPAL GENESIO MOREIRA DAS CHAGAS;200;R$22.536,00
2017;PI;São Gonçalo do Gurguéia;Municipal;Urbana;22134409;ESC MUL EDILON BRANCO DE SOUSA;99;R$11.259,00
2017;PI;São João da Fronteira;Municipal;Rural;22016503;ESC MUL FRANCISCO PEDRO DE ASSIS;100;R$8.170,00
2017;PI;São João da Fronteira;Municipal;Urbana;22016899;UNIDADE ESCOLAR MAE DO BOM CONSELHO;140;R$8.365,00
2017;PI;São João do Arraial;Municipal;Rural;22007415;UNID ESC FRANCISCO AUGUSTO MAIA;166;R$47.790,00
2017;PI;São João do Piauí;Municipal;Rural;22100768;UNIDIDADE ESCOLAR JORGE RODRIGUES;102;R$27.150,00
2017;PI;São Miguel do Fidalgo;Municipal;Urbana;22061134;ESC MUL JOAQUIM DIAS DE OLIVEIRA;281;R$56.040,00
2017;PI;São Pedro do Piauí;Municipal;Urbana;22046070;COLEGIO MUNICIPAL DAVINA VELOSO;200;R$37.500,00
2017;PI;São Raimundo Nonato;Municipal;Urbana;22072470;UNIDADE ESCOLAR DEPUTADO EDSON DIAS FERREIRA;80;R$11.088,00
2017;PI;São Raimundo Nonato;Municipal;Urbana;22072535;UNIDADE ESCOLAR EPITACIO ALVES PAMPLONA;150;R$16.902,00
2017;PI;São Raimundo Nonato;Municipal;Rural;22072616;UNIDADE ESCOLAR JOSE CAETANO DOS SANTOS;90;R$16.362,00
2017;PI;Sigefredo Pacheco;Municipal;Urbana;22040854;UNIDADE ESCOLAR MONSENHOR MATEUS;320;R$36.576,00
2017;PI;Simões;Municipal;Rural;22102795;ESC MUN NOSSA SENHORA DO PERPETUO SOCORRO;125;R$34.260,00
2017;PI;Simões;Municipal;Urbana;22108017;CENTRO DE EDUCACAO MUNICIPAL;300;R$56.145,00
2017;PI;Tamboril do Piauí;Municipal;Urbana;22067892;UNID ESC MATEUS VALENTE;147;R$28.110,00
2017;PI;União;Municipal;Urbana;22141413;UNIDADE ESCOLAR BENEDITO MOURA;119;R$14.031,00
2017;PI;Uruçuí;Municipal;Urbana;22053409;UNID ESC LOURDES CURY;338;R$39.330,00
2017;PI;Uruçuí;Municipal;Urbana;22162003;CENTRO MUNICIPAL DE ENSINO JOSE CAVALCANTE FILHO;227;R$27.963,00
2017;PI;Uruçuí;Municipal;Urbana;22121307;UNID ESC GENESIA NEIVA DAMASCENO;121;R$14.049,00
2017;PI;Valença do Piauí;Municipal;Urbana;22051015;UNIDADE ESCOLAR AMANDO DA COSTA LIMA;206;R$37.485,00
2017;PI;Valença do Piauí;Municipal;Urbana;22108173;UNID ESC OTO MARTINS VELOSO;585;R$75.090,00
2017;PI;Várzea Grande;Municipal;Urbana;22119167;ESC MUN ZUMBI DOS PALMARES;433;R$50.553,00
2017;PI;Vera Mendes;Municipal;Urbana;22091050;ESCOLA MUNICIPAL JOSE ANTONIO DA VERA;59;R$8.307,00
2017;PI;Corrente;Estadual;Urbana;22075054;UNID ESC CEL JUSTINO CAVALCANTE BARROS;150;R$28.125,00
2017;PI;São Raimundo Nonato;Estadual;Urbana;22072985;UNID ESC PROFESSORA MARIA DE CASTRO RIBEIRO;112;R$23.280,00
2017;PI;Bom Jesus;Estadual;Urbana;22062661;UNID ESC JOAQUIM PARENTE;50;R$9.285,00
2017;PI;Teresina;Estadual;Urbana;22027416;UNIDADE ESCOLAR ANITA GAYOSO;120;R$14.040,00
2017;PI;Santa Luz;Estadual;Urbana;22066179;UNID ESC ARSENIO SANTOS;168;R$19.656,00
2017;PI;União;Estadual;Urbana;22030158;UNID ESC FILINTO REGO;50;R$5.634,00
2017;PI;Porto;Estadual;Urbana;22011145;UNID ESC MIGUEL NUNES DE SALES;67;R$13.965,00
2017;PI;Gilbués;Estadual;Urbana;22064249;UNID ESC LUSTOSA SOBRINHO;99;R$18.615,00
2017;PI;Teresina;Estadual;Urbana;22027564;UNIDADE ESCOLAR MATIAS OLIMPIO;87;R$11.151,00
2017;PI;Teresina;Estadual;Urbana;22026983;UNIDADE ESCOLAR DOMICIO MAGALHAES DE MELO;60;R$9.375,00
2017;PI;Teresina;Estadual;Urbana;22026878;UNID ESC MONS RAIMUNDO NONATO MELO;105;R$13.905,00
2017;PI;Teresina;Estadual;Urbana;22022015;CAIC CENTRO DE ATENCAO INTEGRADO A CRIANCAPROFESSOR MELO MAGALHAES;25;R$4.695,00
2017;PI;Teresina;Estadual;Urbana;22026304;UNIDADE ESCOLAR TERESINHA NUNES;125;R$18.585,00
2017;PI;Novo Oriente do Piauí;Estadual;Urbana;22048928;UNID ESC SEN CHAGAS RODRIGUES;135;R$23.250,00
2017;PR;Almirante Tamandaré;Municipal;Urbana;41137132;LUIS EDUARDO CUMIN E R M EF;25;R$1.405,00
2017;PR;Almirante Tamandaré;Municipal;Urbana;41123131;MIRTA N PRODOSCIMO E M PROFA EF;40;R$2.725,00
2017;PR;Araucária;Municipal;Urbana;41386159;BALBINA P DE SOUZA E M PROFA EI EF;30;R$9.060,00
2017;PR;Clevelândia;Municipal;Urbana;41107071;ANTONIO ROCHA LOURES E M EI EF;67;R$8.379,00
2017;PR;General Carneiro;Municipal;Urbana;41116780;IRINEU GONCALVES E M PROF E F;25;R$1.405,00
2017;PR;Ibiporã;Municipal;Urbana;41155874;NELSON JOAO SPERANDIO E M;183;R$6.693,00
2017;PR;Jacarezinho;Municipal;Urbana;41047400;RUTH P ROCHA E M PROFA EF;106;R$13.920,00
2017;PR;Pinhão;Municipal;Urbana;41104536;NOSSA SRA DA GLORIA E M EI EF;50;R$9.375,00
2017;PR;Pinhão;Municipal;Urbana;41104170;FRANCISCO E M FR EI EF;100;R$18.780,00
2017;PR;Pinhão;Municipal;Rural;41370724;CIPRIANO DE P SANTOS E M PROF EI EF;80;R$16.272,00
2017;PR;Pinhão;Municipal;Rural;41104510;NOSSA SENHORA DO ROCIO E R M EI EF;82;R$16.290,00
2017;PR;Curitiba;Estadual;Urbana;41128176;CECILIA MEIRELES C E EF M;100;R$11.268,00
2017;PR;Curitiba;Estadual;Urbana;41130790;MANOEL RIBAS C E ED EM TEMPO INT EF M;112;R$14.085,00
2017;RJ;Angra dos Reis;Municipal;Urbana;33098069;E M PROF TANIA RITA DE O TEIXEIRA;300;R$33.804,00
2017;RJ;Angra dos Reis;Municipal;Urbana;33037043;E M ALMIRANTE TAMANDARE;40;R$9.210,00
2017;RJ;Araruama;Municipal;Urbana;33130817;E M ANDERSON DOMINGUES DE OLIVIERA;144;R$18.615,00
2017;RJ;Araruama;Municipal;Rural;33026823;E M JERONIMO CARLOS DO NASCIMENTO;73;R$20.535,00
2017;RJ;Araruama;Municipal;Urbana;33132208;E M SINVAL PINTO DE FIGUEIREDO;60;R$13.860,00
2017;RJ;Araruama;Municipal;Urbana;33170258;EM THIOPHYLA SOARES DE BRAGANCA;60;R$13.860,00
2017;RJ;Araruama;Municipal;Urbana;33158363;VEREADOR EDEMUNDO PEREIRA DE SA CARVALHO;25;R$4.695,00
2017;RJ;Araruama;Municipal;Urbana;33026548;E M CELINA MESQUITA PEDROSA;120;R$23.400,00
2017;RJ;Araruama;Municipal;Rural;33145946;E M SARA URRUTIA;54;R$20.250,00
2017;RJ;Araruama;Municipal;Rural;33026815;C M HONORINO COUTINHO;180;R$47.895,00
2017;RJ;Arraial do Cabo;Municipal;Urbana;33027218;E M SAGRADO CORACAO DE JESUS;50;R$1.686,00
2017;RJ;Arraial do Cabo;Municipal;Urbana;33027170;COLEGIO MUNICIPAL VERA FELIZARDO;200;R$6.744,00
2017;RJ;Barra do Piraí;Municipal;Urbana;33167419;E M JORGE DE FREITAS TINOCO;100;R$18.735,00
2017;RJ;Barra do Piraí;Municipal;Urbana;33034613;E M MANOEL FONSECA;40;R$2.760,00
2017;RJ;Barra Mansa;Municipal;Urbana;33099057;COLEGIO MUNICIPAL DOUTOR MAURICIO AMARAL;100;R$11.268,00
2017;RJ;Belford Roxo;Municipal;Urbana;33525218;EM ADELINA DOS SANTOS PURCINO;244;R$46.845,00
2017;RJ;Belford Roxo;Municipal;Urbana;33526257;EM MALVINO JOSE DE MIRANDA;146;R$28.095,00
2017;RJ;Belford Roxo;Municipal;Urbana;33144079;ESCOLA MUNICIPAL ALBERTINO LOPES;273;R$42.165,00
2017;RJ;Belford Roxo;Municipal;Urbana;33047758;E M PROFESSOR EDSON SANTOS;378;R$74.790,00
2017;RJ;Belford Roxo;Municipal;Urbana;33046883;E M PROFª JULIETA REGO NASCIMENTO;444;R$70.065,00
2017;RJ;Belford Roxo;Municipal;Urbana;33046557;CIEP BRIZOLAO 366 SIMONE DE BEAUVOIR;275;R$51.645,00
2017;RJ;Belford Roxo;Municipal;Urbana;33047430;E M BELFORD ROXO;440;R$84.360,00
2017;RJ;Belford Roxo;Municipal;Urbana;33047707;E M OLIVIA VALIANGA DA SILVA;150;R$28.170,00
2017;RJ;Belford Roxo;Municipal;Urbana;33047790;E M SEBASTIAO HERCULANO DE MATTOS;450;R$50.706,00
2017;RJ;Belford Roxo;Municipal;Urbana;33094314;E M JOSE PINTO TEIXEIRA;248;R$37.275,00
2017;RJ;Belford Roxo;Municipal;Urbana;33047650;E M MANOEL GOMES;381;R$74.835,00
2017;RJ;Belford Roxo;Municipal;Urbana;33047685;E M N S DE FATIMA;400;R$75.090,00
2017;RJ;Belford Roxo;Municipal;Urbana;33047782;E M SAO BENTO;600;R$112.665,00
2017;RJ;Belford Roxo;Municipal;Urbana;33096643;E M SANTA CRUZ;446;R$84.450,00
2017;RJ;Belford Roxo;Municipal;Urbana;33047537;E M ERNESTO PINHEIRO BARCELLOS;415;R$79.665,00
2017;RJ;Belford Roxo;Municipal;Urbana;33047405;E M AMELIA RICCI BARONI;452;R$79.470,00
2017;RJ;Belford Roxo;Municipal;Urbana;33047472;E M CONDESSA INFANTE;148;R$27.915,00
2017;RJ;Belford Roxo;Municipal;Urbana;33132542;E M PROFESSORA MARCIA DE BRITO;506;R$98.295,00
2017;RJ;Belford Roxo;Municipal;Urbana;33151679;ESCOLA MUNICIPAL PASTOR RUBENS DE CASTRO;94;R$18.660,00
2017;RJ;Belford Roxo;Municipal;Urbana;33144036;E M PROFESSORA MARIA DAS DORES FUJJI DA SILVA;280;R$46.830,00
2017;RJ;Belford Roxo;Municipal;Urbana;33096996;E M SAO FRANCISCO DE ASSIS;361;R$70.200,00
2017;RJ;Cabo Frio;Municipal;Urbana;33139598;E M PROFESSORA CATHARINA SILVEIRA CORDEIRO;155;R$19.539,00
2017;RJ;Cabo Frio;Municipal;Urbana;33027650;E M PROF ZELIO JOTHA;80;R$11.088,00
2017;RJ;Cabo Frio;Municipal;Urbana;33139571;ESCOLA MUNICIPAL PROFESSORA CILEA MARIA BARRETO;75;R$8.451,00
2017;RJ;Cabo Frio;Municipal;Urbana;33027544;E M DOMINGOS GOUVEA;80;R$11.088,00
2017;RJ;Cabo Frio;Municipal;Rural;33112584;E M JUSTINIANO DE SOUZA;100;R$16.452,00
2017;RJ;Cabo Frio;Municipal;Urbana;33157626;E M PROF ACHILLES ALMEIDA BARRETO;100;R$18.765,00
2017;RJ;Cachoeiras de Macacu;Municipal;Urbana;33043981;E M ALMERINDA FERREIRA DE ALMEIDA;200;R$37.560,00
2017;RJ;Cachoeiras de Macacu;Municipal;Rural;33044236;E M ENG ELIAS FARHAT;90;R$27.270,00
2017;RJ;Cachoeiras de Macacu;Municipal;Urbana;33044058;E M SAO FRANCISCO DE ASSIS;200;R$37.560,00
2017;RJ;Cachoeiras de Macacu;Municipal;Rural;33044007;E M FUNCHAL;300;R$49.356,00
2017;RJ;Cachoeiras de Macacu;Municipal;Rural;33044031;E M RIO DAS PEDRAS;80;R$27.120,00
2017;RJ;Campos dos Goytacazes;Municipal;Urbana;33009449;EM PROFESSORA WILMAR CAVA BARROS;250;R$28.170,00
2017;RJ;Campos dos Goytacazes;Municipal;Urbana;33008248;CENTRO EDUCACIONAL MUNICIPAL DO SINDICATO DOS TRABALHADORES NA INDUSTRIA DO ACUCAR DE CAMPOS;592;R$20.208,00
2017;RJ;Campos dos Goytacazes;Municipal;Urbana;33009236;EM DR LUIZ SOBRAL;410;R$47.754,00
2017;RJ;Campos dos Goytacazes;Municipal;Urbana;33163022;EM ATAIDE DIAS;158;R$19.566,00
2017;RJ;Campos dos Goytacazes;Municipal;Urbana;33009643;EM SAGRADA FAMILIA;110;R$13.950,00
